headerId,index,timestamp,eventType,contentId,authorPersonId,authorSessionId,authorUserAgent,authorRegion,authorCountry,contentType,url,title,text,lang,total_events,soup,meta
633,2395,1474490110,CONTENT SHARED,6881796783400625893,5660542693104786364,-1569590636602029222,,,,HTML,http://www.coindesk.com/santander-vies-become-first-bank-issue-digital-cash-blockchain/,Santander Vies to Become First Bank to Issue Cash on Blockchain - CoinDesk,,en,34,Santander Vies to Become First Bank to Issue Cash on Blockchain - CoinDesk,
634,1602,1467308443,CONTENT SHARED,2607211459879791691,7703284633155187943,3321055793810076403,,,,HTML,http://developer.telerik.com/featured/leveling-up-your-javascript/,Leveling Up Your JavaScript -,,en,34,Leveling Up Your JavaScript -,
635,1509,1466727717,CONTENT SHARED,7181581805250416928,-6895155480127642372,-55923117646442159,,,,HTML,http://jconline.ne10.uol.com.br/canal/economia/pernambuco/noticia/2016/06/19/liberty-vai-adotar-telemetria-e-baratear-seguro-para-bons-motoristas-240787.php,Liberty vai adotar telemetria e baratear seguro para bons motoristas,,pt,34,Liberty vai adotar telemetria e baratear seguro para bons motoristas,
636,1056,1463773839,CONTENT SHARED,8342423402350940832,-1443636648652872475,4561365470695966723,,,,HTML,https://www.raspberrypi.org/blog/raspberry-pi-cloud-vision-google-io/,Raspberry Pi with cloud vision at Google I/O - Raspberry Pi,,en,34,Raspberry Pi with cloud vision at Google I/O - Raspberry Pi,
637,1556,1467121173,CONTENT SHARED,-6820241302436968068,-1443636648652872475,1766918780078049973,,,,HTML,https://techcrunch.com/2016/06/28/goodbye-accountants-startup-builds-ai-to-automate-all-your-accounting/,Goodbye accountants! Startup builds AI to automate all your accounting,,en,34,Goodbye accountants! Startup builds AI to automate all your accounting,
638,409,1460594772,CONTENT SHARED,4555339116751579515,3891637997717104548,3664397758473282254,,,,HTML,http://fourkitchens.com/blog/article/meet-aquifer-build-system-easier-drupal-development,Meet Aquifer: A build system for easier Drupal development,,en,34,Meet Aquifer: A build system for easier Drupal development,
639,2342,1473883606,CONTENT SHARED,156889606517612871,-9120685872592674274,-7457303759138544708,,,,HTML,https://blogs.adobe.com/digitaleurope/campaign-marketing/multi-channel-marketing-in-2015/,Multi-Channel Marketing in 2015 - It's not rocket science.,,en,34,Multi-Channel Marketing in 2015 - It's not rocket science.,
640,1038,1463749016,CONTENT SHARED,8835339470389644264,-1387464358334758758,4255314756189922878,,,,HTML,http://googlediscovery.com/2016/05/19/aplicativos-do-android-agora-podem-reagir-com-o-ambiente/,Aplicativos do Android agora podem reagir com o ambiente | Google Discovery,,pt,34,Aplicativos do Android agora podem reagir com o ambiente | Google Discovery,
641,1330,1465532077,CONTENT SHARED,-7566966163569468290,-1032019229384696495,6045116439875099618,,,,HTML,http://www.theverge.com/2016/6/9/11893002/google-ai-deepmind-atari-montezumas-revenge,Watch Google's AI master the infamously difficult Atari game Montezuma's Revenge,,en,34,Watch Google's AI master the infamously difficult Atari game Montezuma's Revenge,
642,793,1462396854,CONTENT SHARED,-4944551138301474550,-1443636648652872475,43810852945857874,,,,HTML,https://www.oreilly.com/ideas/algorithms-and-architecture-for-job-recommendations?imm_mid=0e34f3&cmp=em-data-na-na-newsltr_20160504,Algorithms and architecture for job recommendations,,en,33,Algorithms and architecture for job recommendations,
643,2934,1483696940,CONTENT SHARED,6642437212220341339,2279740393166882579,-7851201202289493991,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,HTML,http://brasscom.org.br/brasscom/Portugues/detNoticia.php?codArea=2&codCategoria=25&codNoticia=1688,Governo abre consulta pública para Plano Nacional de IoT | NOTÍCIAS - Brasscom,,pt,33,Governo abre consulta pública para Plano Nacional de IoT | NOTÍCIAS - Brasscom,
644,891,1462972685,CONTENT SHARED,4045164454094417310,-9016528795238256703,-216018867350759586,,,,HTML,http://www.embarcados.com.br/1o-congresso-brasileiro-de-iot/,1º Congresso Brasileiro de IoT - Embarcados,,pt,33,1º Congresso Brasileiro de IoT - Embarcados,
645,2741,1479047250,CONTENT SHARED,-9086955082453789880,-1032019229384696495,-7141974164688059092,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.28 Safari/537.36",NY,US,HTML,https://techcrunch.com/2016/11/12/we-are-on-the-verge-of-a-consumer-ma-avalanche/,We are on the verge of a consumer M&A avalanche,,en,33,We are on the verge of a consumer M&A avalanche,
646,2061,1471261138,CONTENT SHARED,-3675009040647936899,6971525809430309144,-598081022245528238,,,,HTML,http://www.diolinux.com.br/2016/08/ubuntu-recebe-suporte-ao-react-native.html,Ubuntu recebe suporte ao React Native e aplicativos de Android e iOS poderão chegar ao sistema,,pt,33,Ubuntu recebe suporte ao React Native e aplicativos de Android e iOS poderão chegar ao sistema,
647,529,1461266375,CONTENT SHARED,-8340365043226490059,-1032019229384696495,-6158072573466935774,,,,HTML,http://boletim.de/silvio/big-data-real-time/,big data = real time,,pt,33,big data = real time,
648,861,1462812783,CONTENT SHARED,4716135688735489427,6735372008307093370,7022970645983672347,,,,HTML,http://www.paramocinhos.com.br/2016/05/no-dia-das-maes-avon-lanca-campanha-com.html,"No dia das mães, Avon lança campanha com mãe de jovem gay",,pt,33,"No dia das mães, Avon lança campanha com mãe de jovem gay",
649,872,1462879224,CONTENT SHARED,4629488036162962359,6735372008307093370,8326937345177871771,,,,HTML,http://www.brasilpost.com.br/2016/05/09/dicionario-houaiss-palavr_n_9873224.html,"Para rebater Estatuto da Família, campanha muda significado de 'família' no Dicionário Houaiss",,pt,33,"Para rebater Estatuto da Família, campanha muda significado de 'família' no Dicionário Houaiss",
650,1429,1466166471,CONTENT SHARED,-8757701761088346244,-1578287561410088674,-167683271521517999,,,,HTML,https://developers.google.com/web/fundamentals/primers/promises/,Promises | Web Fundamentals - Google Developers,,en,33,Promises | Web Fundamentals - Google Developers,
651,2190,1472134485,CONTENT SHARED,6384824828701919724,3891637997717104548,1163493635618903775,,,,HTML,http://blog.openlucius.com/en/blog/14-cool-drupal-8-modules-site-builders-august-2016,14 Cool Drupal 8 modules for site builders | August 2016,,en,33,14 Cool Drupal 8 modules for site builders | August 2016,
652,1418,1466080328,CONTENT SHARED,-5193720747719231594,5660542693104786364,198317129607530326,,,,HTML,http://thefinanser.com/2016/06/fintech-human-centred-design.html/,#FinTech is all about human-centred design - Chris Skinner's blog,,en,33,#FinTech is all about human-centred design - Chris Skinner's blog,
653,1776,1468513197,CONTENT SHARED,1768976290984301641,8676130229735483748,-2413784802356185288,,,,HTML,http://testdroid.com/tech/top-5-android-testing-frameworks-with-examples,Top 5 Android Testing Frameworks with Examples,,en,33,Top 5 Android Testing Frameworks with Examples,
654,2889,1482172662,CONTENT SHARED,-1663441888197894674,-1130272294246983140,190295672099949632,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,HTML,http://exame.abril.com.br/pme/nubank-pode-fechar-portas-se-bc-confirmar-mudanca/,Nubank pode fechar as portas se BC confirmar mudança amanhã,,pt,33,Nubank pode fechar as portas se BC confirmar mudança amanhã,
655,1912,1469726407,CONTENT SHARED,-8018192200278263695,-1352064057049251194,-4017675737232996601,,,,HTML,http://oglobo.globo.com/economia/negocios/pao-de-acucar-tem-rombo-de-512-milhoes-com-fraude-em-commerce-19796059,Pão de Açúcar tem rombo de R$ 512 milhões com fraude em e-commerce,,pt,33,Pão de Açúcar tem rombo de R$ 512 milhões com fraude em e-commerce,
656,166,1459728625,CONTENT SHARED,1649085803937938638,-1032019229384696495,-1428170416432281222,,,,HTML,http://www.usmagazine.com/celebrity-news/news/-w201210,Lilly Wachowski Makes First Public Appearance Since Coming Out as Transgender,,en,33,Lilly Wachowski Makes First Public Appearance Since Coming Out as Transgender,
657,1376,1465899433,CONTENT SHARED,-2382583983070627054,-1443636648652872475,8700468425040766060,,,,HTML,http://news.mit.edu/2016/artificial-intelligence-produces-realistic-sounds-0613,Artificial intelligence produces realistic sounds that fool humans,,en,33,Artificial intelligence produces realistic sounds that fool humans,
658,1986,1470344182,CONTENT SHARED,400125073514833994,-5527145562136413747,8944521122521322718,,,,HTML,http://www.glamour.com/story/glamour-exclusive-president-barack-obama-says-this-is-what-a-feminist-looks-like,Glamour Exclusive: President Obama On Feminism and The World He Wants to Leave His Daughters,,en,33,Glamour Exclusive: President Obama On Feminism and The World He Wants to Leave His Daughters,
659,1362,1465807829,CONTENT SHARED,3294074907209583622,-48161796606086482,6612427656092645654,,,,HTML,http://venturebeat.com/2016/06/09/how-will-bots-make-money-here-are-7-business-models/,How will bots make money? Here are 7 business models,,en,33,How will bots make money? Here are 7 business models,
660,2781,1480095986,CONTENT SHARED,-2808959554282640221,6967147874415599925,7011575667264885705,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",SP,BR,HTML,https://medium.com/@johnmcclean/java-8-streams-10-missing-features-ec82ee90b6c0,Java 8 Streams : 10 missing features,,en,33,Java 8 Streams : 10 missing features,
661,1629,1467588419,CONTENT SHARED,-7169261479876586557,881856221521045800,-1508245934050141332,,,,HTML,http://canaltech.com.br/noticia/gadgets/carteira-smart-tem-trava-biomatrica-e-permite-controle-por-app-71799/,Carteira inteligente tem trava biométrica e controle por aplicativo - Gadgets,,pt,33,Carteira inteligente tem trava biométrica e controle por aplicativo - Gadgets,
662,624,1461778643,CONTENT SHARED,-6484638837208285334,-1443636648652872475,-8312512943967547407,,,,HTML,http://www.greenbot.com/article/3058745/android/5-awesome-google-keep-features-you-arent-using-but-should-be.html,"5 awesome Google Keep features you aren't using, but should be",,en,33,"5 awesome Google Keep features you aren't using, but should be",
663,2448,1475038611,CONTENT SHARED,6817244649248188271,3609194402293569455,-4680723896164785901,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0,SP,BR,HTML,http://imasters.com.br/cursos/webinars/desenvolvimento-de-aplicativos-mobile-com-xamarin/,Desenvolvimento de Aplicativos Mobile com Xamarin -,,pt,33,Desenvolvimento de Aplicativos Mobile com Xamarin -,
664,647,1461857603,CONTENT SHARED,6015995473246774717,-8694104221113176052,1422437400758902783,,,,HTML,http://www.mckinsey.com/business-functions/business-technology/our-insights/the-need-to-lead-in-data-and-analytics,The need to lead in data and analytics,,en,33,The need to lead in data and analytics,
665,2673,1477657476,CONTENT SHARED,-8606063418076691067,7645894863578715801,3480723906734623856,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:49.0) Gecko/20100101 Firefox/49.0,SP,BR,HTML,http://blog.dripstat.com/kotlin-in-production-the-good-the-bad-and-the-ugly-2/,"Kotlin in Production - What works, Whats broken",,en,33,"Kotlin in Production - What works, Whats broken",
666,1608,1467324358,CONTENT SHARED,-4037032837327175755,6960073744377754728,5701690029556432098,,,,VIDEO,http://www.ted.com/talks/blaise_aguera_y_arcas_how_computers_are_learning_to_be_creative,Blaise Agüera y Arcas: How computers are learning to be creative,,en,33,Blaise Agüera y Arcas: How computers are learning to be creative,
667,1015,1463602941,CONTENT SHARED,-7492067511846042603,-9016528795238256703,-8010724457752282327,,,,HTML,http://android-developers.blogspot.com.br/2016/05/whats-new-in-android-n-release-virtual-reality-android-studio.html,"What's new in Android: the N-Release, Virtual Reality, Android Studio 2.2 and more | Android Developers Blog",,en,33,"What's new in Android: the N-Release, Virtual Reality, Android Studio 2.2 and more | Android Developers Blog",
668,2857,1481557305,CONTENT SHARED,-5736221996280340620,361614354650880527,-5665831239764274893,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",MG,BR,HTML,http://www.forbes.com/sites/danwoods/2016/12/06/how-coca-cola-is-harvesting-innovation-energy-from-startups/,How Coca-Cola Is Harvesting Innovation Energy From Startups,,en,33,How Coca-Cola Is Harvesting Innovation Energy From Startups,
669,3105,1487601781,CONTENT SHARED,-5605799891597699962,-7410485589492665094,7463073430234613325,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",MG,BR,HTML,https://philippe.kruchten.com/2017/02/14/concrete-things-you-can-do-about-your-technical-debt/,Concrete things you can do about your technical debt,,en,33,Concrete things you can do about your technical debt,
670,1073,1464017991,CONTENT SHARED,2858969450431709251,-1443636648652872475,-5771791439000660334,,,,HTML,http://appleinsider.com/articles/16/05/22/google-io-2016-androids-failure-to-innovate-hands-a-apple-free-run-at-wwdc,Google I/O 2016: Android's failure to innovate hands a Apple free run at WWDC,,en,33,Google I/O 2016: Android's failure to innovate hands a Apple free run at WWDC,
671,1736,1468322251,CONTENT SHARED,4184543400419595673,6735372008307093370,-26450212110819761,,,,HTML,http://www.brasilpost.com.br/2016/07/09/transervico-site-de-empregos-trans_n_10817490.html,Este site quer conectar profissionais trans e travestis a empresas que não têm preconceito,,pt,33,Este site quer conectar profissionais trans e travestis a empresas que não têm preconceito,
672,2856,1481555040,CONTENT SHARED,3716124214746295857,3609194402293569455,4506332254516554808,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,https://googlediscovery.com/2016/12/09/aprendizado-de-maquina-do-google-pode-detectar-retinopatia-diabetica/,Aprendizado de máquina do Google pode detectar retinopatia diabética | Google Discovery,,pt,33,Aprendizado de máquina do Google pode detectar retinopatia diabética | Google Discovery,
673,1087,1464092709,CONTENT SHARED,6807042796917367736,7392990465409599343,-7355264369745387500,,,,HTML,https://blog.bitbucket.org/2016/05/24/introducing-bitbucket-pipelines-beta-continuous-delivery-built-within-bitbucket/,Bitbucket Pipelines Beta: continuous delivery inside Bitbucket - Bitbucket,,en,33,Bitbucket Pipelines Beta: continuous delivery inside Bitbucket - Bitbucket,
674,1729,1468255543,CONTENT SHARED,5045927063019110283,-1616903969205976623,-2163621331757589863,,,,HTML,https://www.ecommercebrasil.com.br/noticias/amazon-causa-polemica-com-servico-que-faz-entregas-em-1-hora-em-paris/,Amazon causa polêmica com serviço que faz entregas em 1 hora em Paris,,pt,33,Amazon causa polêmica com serviço que faz entregas em 1 hora em Paris,
675,1279,1465253777,CONTENT SHARED,5928346445655989915,3217014177234377440,8077668236750639768,,,,HTML,http://emilywebber.co.uk/a-tool-for-tracking-kanban-projects-that-you-can-cut-out-and-keep/,[Tools] A Tool for tracking Kanban projects (that you can cut out and keep) - Emily Webber,,en,33,[Tools] A Tool for tracking Kanban projects (that you can cut out and keep) - Emily Webber,
676,1574,1467200836,CONTENT SHARED,-1199490911632553070,-2979881261169775358,-5582909354819572581,,,,HTML,https://www.troyhunt.com/our-password-hashing-has-no-clothes/,Our password hashing has no clothes,,en,33,Our password hashing has no clothes,
677,3084,1486999803,CONTENT SHARED,-8900113512825364282,5660542693104786364,-1735255161501432601,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",SP,BR,HTML,https://thefinancialbrand.com/63654/banking-customer-experience-research-survey/,Banking Needs a Customer Experience Wake-Up Call,,en,33,Banking Needs a Customer Experience Wake-Up Call,
678,1763,1468440338,CONTENT SHARED,-6643406494673362190,-1352064057049251194,-4826610873098834626,,,,HTML,http://www.24brasil.com/geral/vendas-da-netshoes-crescem-267-em-dispositivos-mveis-no-1-semestre/77141-noticias,Vendas da Netshoes crescem 267% em dispositivos móveis no 1º semestre - 24Brasil,,pt,33,Vendas da Netshoes crescem 267% em dispositivos móveis no 1º semestre - 24Brasil,
